Date,Temp,Humidity_Pcnt,Radiation,Precip,Temp_Feels,Clouds_Pcnt,Wind,Year,Month,Day,Weekday
2013-10-02,71.6,64.7,183.0,0.0,71.8,47.0,5.9,2013,10,2,2
2013-10-03,72.6,66.2,146.5,0.0,73.7,61.2,4.3,2013,10,3,3
2013-10-04,72.9,71.7,197.7,0.0,73.6,4.5,2.9,2013,10,4,4
2013-10-05,76.6,65.2,193.8,0.0,78.6,22.2,4.7,2013,10,5,5
2013-10-06,76.0,66.9,186.0,0.0,77.5,29.5,8.8,2013,10,6,6
2013-10-07,65.9,78.8,35.8,1.4,67.2,78.2,12.7,2013,10,7,0
2013-10-08,58.7,59.1,117.7,0.0,57.4,98.5,8.3,2013,10,8,1
2013-10-09,57.8,72.4,71.3,0.7,55.4,99.4,11.9,2013,10,9,2
2013-10-10,55.3,94.7,23.5,0.7,51.7,99.7,14.0,2013,10,10,3
2013-10-11,60.5,96.1,16.9,0.5,58.6,99.7,12.7,2013,10,11,4
2013-10-12,62.5,94.8,20.8,0.2,61.3,99.8,11.0,2013,10,12,5
2013-10-13,59.7,92.8,23.0,0.2,58.1,94.1,10.5,2013,10,13,6
2013-10-14,58.0,85.6,144.5,0.0,57.2,31.2,5.4,2013,10,14,0
2013-10-15,60.4,78.6,169.3,0.0,60.1,41.4,5.1,2013,10,15,1
2013-10-16,63.1,86.9,79.6,0.0,63.3,87.7,3.9,2013,10,16,2
2013-10-17,65.4,81.9,108.4,0.0,66.0,53.3,6.8,2013,10,17,3
2013-10-18,55.3,68.9,176.4,0.0,53.8,18.2,6.8,2013,10,18,4
2013-10-19,56.6,84.6,72.8,0.0,55.4,81.5,7.5,2013,10,19,5
2013-10-20,51.0,64.7,175.8,0.0,48.3,0.6,7.9,2013,10,20,6
2013-10-21,53.2,65.0,171.7,0.0,51.6,13.0,6.5,2013,10,21,0
2013-10-22,56.7,61.8,117.9,0.0,55.0,72.2,7.9,2013,10,22,1
2013-10-23,50.2,60.9,91.8,0.0,47.3,70.1,7.3,2013,10,23,2
2013-10-24,44.5,59.0,160.8,0.0,39.2,14.1,10.7,2013,10,24,3
2013-10-25,43.5,62.0,163.4,0.0,38.4,1.2,9.5,2013,10,25,4
2013-10-26,45.4,53.5,163.2,0.0,40.9,7.1,10.4,2013,10,26,5
2013-10-27,48.8,61.2,135.2,0.0,46.0,21.7,7.1,2013,10,27,6
2013-10-28,51.0,72.2,139.0,0.0,49.6,33.6,3.7,2013,10,28,0
2013-10-29,52.4,74.8,152.9,0.0,50.7,40.7,5.0,2013,10,29,1
2013-10-30,55.0,95.2,32.8,0.1,54.3,93.7,4.5,2013,10,30,2
2013-10-31,63.8,79.4,82.5,0.0,63.9,99.7,11.3,2013,10,31,3
2013-11-01,66.3,75.7,51.2,0.1,66.6,65.2,12.8,2013,11,1,4
2013-11-02,57.3,67.6,134.8,0.0,55.5,16.5,8.1,2013,11,2,5
2013-11-03,46.9,59.3,112.0,0.0,41.7,17.5,12.0,2013,11,3,6
2013-11-04,38.5,51.1,125.0,0.0,33.5,44.7,6.8,2013,11,4,0
2013-11-05,48.0,77.8,51.6,0.0,46.2,97.5,5.0,2013,11,5,1
2013-11-06,57.0,82.2,92.5,0.0,55.3,56.5,8.6,2013,11,6,2
2013-11-07,54.9,79.7,37.0,0.0,51.5,74.3,12.9,2013,11,7,3
2013-11-08,42.7,57.1,130.0,0.0,37.3,17.5,9.9,2013,11,8,4
2013-11-09,44.1,57.0,130.6,0.0,39.8,12.7,9.0,2013,11,9,5
2013-11-10,48.7,56.3,129.0,0.0,43.8,8.8,12.7,2013,11,10,6
2013-11-11,47.0,58.1,117.8,0.0,42.8,33.9,9.6,2013,11,11,0
2013-11-12,39.7,58.3,44.5,0.0,32.5,85.3,12.5,2013,11,12,1
2013-11-13,34.2,60.5,87.9,0.0,27.0,29.0,9.3,2013,11,13,2
2013-11-14,40.4,50.2,106.8,0.0,36.1,26.4,6.7,2013,11,14,3
2013-11-15,45.4,56.7,84.2,0.0,42.8,71.2,5.2,2013,11,15,4
2013-11-16,49.9,90.7,64.5,0.2,48.8,94.0,3.9,2013,11,16,5
2013-11-17,55.8,94.8,29.8,0.0,53.9,99.3,9.0,2013,11,17,6
2013-11-18,58.6,58.7,117.8,0.1,56.2,36.6,12.5,2013,11,18,0
2013-11-19,42.5,58.1,118.6,0.0,36.1,21.0,12.1,2013,11,19,1
2013-11-20,37.0,60.0,81.2,0.0,31.5,51.4,7.2,2013,11,20,2
2013-11-21,42.3,84.2,44.5,0.0,40.1,85.5,4.0,2013,11,21,3
2013-11-22,54.4,89.4,60.6,0.0,52.1,97.1,8.2,2013,11,22,4
2013-11-23,41.9,59.8,100.3,0.0,34.3,51.1,15.2,2013,11,23,5
2013-11-24,26.6,45.1,72.3,0.0,14.7,56.2,15.5,2013,11,24,6
2013-11-25,28.3,39.8,80.3,0.0,20.7,50.3,8.0,2013,11,25,0
2013-11-26,37.6,81.3,18.3,1.4,31.9,99.7,8.6,2013,11,26,1
2013-11-27,35.1,86.7,17.9,0.9,24.9,84.5,17.2,2013,11,27,2
2013-11-28,30.2,56.4,113.6,0.0,22.8,0.8,9.2,2013,11,28,3
2013-11-29,32.2,66.5,112.8,0.0,26.2,0.5,7.1,2013,11,29,4
2013-11-30,30.9,76.6,80.7,0.0,26.4,58.5,4.8,2013,11,30,5
2013-12-01,34.2,84.4,106.9,0.0,31.8,21.2,3.0,2013,12,1,6
2013-12-02,38.2,89.0,71.9,0.0,35.6,55.6,3.3,2013,12,2,0
2013-12-03,42.1,86.0,75.6,0.0,40.5,43.9,3.3,2013,12,3,1
2013-12-04,46.6,96.4,25.2,0.0,44.4,84.2,5.0,2013,12,4,2
2013-12-05,56.6,97.7,19.1,0.0,54.6,99.2,9.0,2013,12,5,3
2013-12-06,50.3,91.3,7.5,0.7,45.9,99.9,11.8,2013,12,6,4
2013-12-07,36.6,81.5,63.1,0.4,29.0,93.5,11.2,2013,12,7,5
2013-12-08,29.4,84.5,8.8,0.9,21.6,93.8,8.2,2013,12,8,6
2013-12-09,33.2,98.1,27.8,0.7,29.3,97.6,4.5,2013,12,9,0
2013-12-10,30.9,93.8,24.3,0.6,23.8,69.5,7.8,2013,12,10,1
2013-12-11,27.3,89.1,103.4,0.0,22.3,2.4,4.7,2013,12,11,2
2013-12-12,25.8,81.3,78.0,0.0,16.8,19.4,9.2,2013,12,12,3
2013-12-13,31.3,66.5,98.0,0.0,25.1,33.2,6.8,2013,12,13,4
2013-12-14,35.0,89.2,23.4,1.0,28.5,99.1,8.7,2013,12,14,5
2013-12-15,35.2,87.5,95.3,0.0,27.8,35.1,10.6,2013,12,15,6
2013-12-16,31.4,77.1,73.5,0.0,24.4,54.0,7.7,2013,12,16,0
2013-12-17,34.3,94.4,42.2,0.5,29.4,98.6,5.9,2013,12,17,1
2013-12-18,32.0,85.5,90.9,0.0,25.6,46.5,7.7,2013,12,18,2
2013-12-19,40.1,80.8,82.4,0.0,33.9,53.4,10.1,2013,12,19,3
2013-12-20,48.9,81.4,63.4,0.0,44.1,88.0,12.1,2013,12,20,4
2013-12-21,58.4,88.8,71.9,0.0,55.6,78.6,14.4,2013,12,21,5
2013-12-22,64.7,90.3,33.8,0.2,64.0,95.6,15.0,2013,12,22,6
2013-12-23,54.0,90.3,7.9,1.5,50.6,100.0,11.2,2013,12,23,0
2013-12-24,33.1,67.3,76.0,0.0,23.5,57.2,13.9,2013,12,24,1
2013-12-25,26.3,50.4,100.7,0.0,18.6,2.4,7.8,2013,12,25,2
2013-12-26,31.5,64.8,72.8,0.0,25.2,21.6,6.7,2013,12,26,3
2013-12-27,35.1,71.5,101.4,0.0,29.9,0.0,6.5,2013,12,27,4
2013-12-28,40.2,71.0,100.6,0.0,34.8,31.6,8.2,2013,12,28,5
2013-12-29,43.1,91.9,5.4,1.5,38.2,76.5,9.2,2013,12,29,6
2013-12-30,37.8,81.6,61.8,0.0,31.3,73.6,9.8,2013,12,30,0
2013-12-31,32.9,64.3,86.4,0.0,26.5,42.4,8.6,2013,12,31,1
2014-01-01,28.2,59.0,0.0,0.0,25.3,1.0,3.0,2014,1,1,2
